#time	uid	from	to	dest	grp	keep_via
3792	2983	265	0	259	259	0
3792	3564	265	0	259	259	0
3796	2269	265	0	259	259	0
3835	2133	265	0	259	259	0
3836	4836	265	0	259	259	0
3881	4667	265	0	259	259	0
3890	2384	265	0	259	259	0
4501	32	296	0	274	274	0
4501	642	296	0	274	274	0
4501	4826	296	0	274	274	0
4501	2100	296	0	274	274	0
4501	881	296	0	274	274	0
4501	2430	296	0	274	274	0
4501	4369	296	0	274	274	0
4503	1725	296	0	274	274	0
4503	1800	296	0	274	274	0
4503	240	296	0	274	274	0
4504	3170	296	0	274	274	0
4505	2006	296	0	274	274	0
4505	330	296	0	274	274	0
4506	3575	296	0	274	274	0
4506	214	296	0	274	274	0
4507	2103	296	0	274	274	0
4507	3953	296	0	274	274	0
4508	33	296	0	274	274	0
4508	511	296	0	274	274	0
4509	3532	296	0	274	274	0
4509	2208	296	0	274	274	0
4510	4021	296	0	274	274	0
4510	4935	296	0	274	274	0
4511	3752	296	0	274	274	0
4511	3743	296	0	274	274	0
4512	2072	296	0	274	274	0
4513	3199	296	0	274	274	0
4513	303	296	0	274	274	0
4514	3789	296	0	274	274	0
4514	4970	296	0	274	274	0
4515	374	296	0	274	274	0
4516	3840	296	0	274	274	0
4516	232	296	0	274	274	0
4517	767	296	0	274	274	0
4517	2609	296	0	274	274	0
4518	465	296	0	274	274	0
4519	3568	296	0	274	274	0
4519	3671	296	0	274	274	0
4520	1454	296	0	274	274	0
4520	2128	296	0	274	274	0
4521	1849	296	0	274	274	0
4522	1765	296	0	274	274	0
4522	4293	296	0	274	274	0
4523	3299	296	0	274	274	0
4524	2104	296	0	274	274	0
4524	4429	296	0	274	274	0
4525	4171	296	0	274	274	0
4526	1669	296	0	274	274	0
4801	4817	259	0	274	274	0
4801	1387	259	0	274	274	0
4801	857	259	0	274	274	0
4801	2845	259	0	274	274	0
4801	2987	259	0	274	274	0
4801	2519	259	0	274	274	0
4801	605	259	0	274	274	0
4802	2511	259	0	274	274	0
4802	248	259	0	274	274	0
4803	4376	259	0	274	274	0
4803	2309	259	0	274	274	0
4804	4100	259	0	274	274	0
4804	2046	259	0	274	274	0
4805	4517	259	0	274	274	0
4805	4356	259	0	274	274	0
4806	3401	259	0	274	274	0
4806	2565	259	0	274	274	0
4807	4651	259	0	274	274	0
4807	127	259	0	274	274	0
4808	3292	259	0	274	274	0
4808	2717	259	0	274	274	0
4809	400	259	0	274	274	0
4809	826	259	0	274	274	0
4810	4550	259	0	274	274	0
4810	411	259	0	274	274	0
4811	859	259	0	274	274	0
4811	4220	259	0	274	274	0
4812	2023	259	0	274	274	0
4812	4853	259	0	274	274	0
4813	147	259	0	274	274	0
4813	1199	259	0	274	274	0
4814	4777	259	0	274	274	0
4814	1225	259	0	274	274	0
4815	4136	259	0	274	274	0
4815	682	259	0	274	274	0
4816	4623	259	0	274	274	0
4816	3379	259	0	274	274	0
4817	1147	259	0	274	274	0
4818	48	259	0	274	274	0
4818	2210	259	0	274	274	0
4819	1288	259	0	274	274	0
4819	98	259	0	274	274	0
4820	3197	259	0	274	274	0
4820	3517	259	0	274	274	0
4821	2127	259	0	274	274	0
4821	4076	259	0	274	274	0
4823	55	259	0	274	274	0
4823	2509	259	0	274	274	0
4823	2007	259	0	274	274	0
4824	325	259	0	274	274	0
4825	135	259	0	274	274	0
4825	191	259	0	274	274	0
4826	2779	259	0	274	274	0
4826	3935	259	0	274	274	0
4827	2796	259	0	274	274	0
4827	1936	259	0	274	274	0
4828	1639	259	0	274	274	0
4828	2957	259	0	274	274	0
4829	85	259	0	274	274	0
4829	1929	259	0	274	274	0
4830	2271	259	0	274	274	0
4831	373	259	0	274	274	0
4831	3220	259	0	274	274	0
4832	1467	259	0	274	274	0
4832	3031	259	0	274	274	0
4833	2391	259	0	274	274	0
4833	212	259	0	274	274	0
4834	2120	259	0	274	274	0
4834	3169	259	0	274	274	0
4835	4314	259	0	274	274	0
4836	1046	259	0	274	274	0
4836	3463	259	0	274	274	0
4837	419	259	0	274	274	0
4837	4580	259	0	274	274	0
4838	290	259	0	274	274	0
4838	4391	259	0	274	274	0
4839	3096	259	0	274	274	0
4839	4901	259	0	274	274	0
4840	529	259	0	274	274	0
4841	3890	259	0	274	274	0
4842	1348	259	0	274	274	0
4842	3125	259	0	274	274	0
4843	4031	259	0	274	274	0
4843	596	259	0	274	274	0
4844	3868	259	0	274	274	0
4844	1871	259	0	274	274	0
4845	3450	259	0	274	274	0
4845	446	259	0	274	274	0
4846	671	259	0	274	274	0
4846	1953	259	0	274	274	0
4848	3675	259	0	274	274	0
4848	89	259	0	274	274	0
4849	4425	259	0	274	274	0
4849	3082	259	0	274	274	0
4850	3437	259	0	274	274	0
4851	1897	259	0	274	274	0
4851	1736	259	0	274	274	0
4852	3365	259	0	274	274	0
4852	974	259	0	274	274	0
4853	4014	259	0	274	274	0
4854	4486	259	0	274	274	0
4854	4591	259	0	274	274	0
4855	3479	259	0	274	274	0
4855	1490	259	0	274	274	0
4856	4939	259	0	274	274	0
4857	662	259	0	274	274	0
4857	825	259	0	274	274	0
4858	1098	259	0	274	274	0
4858	817	259	0	274	274	0
4859	2394	259	0	274	274	0
4859	656	259	0	274	274	0
4860	4227	259	0	274	274	0
4861	1375	259	0	274	274	0
4862	2010	259	0	274	274	0
4862	51	259	0	274	274	0
4863	2685	259	0	274	274	0
4864	985	259	0	274	274	0
4865	1504	259	0	274	274	0
4865	2691	259	0	274	274	0
4866	613	259	0	274	274	0
4866	3512	259	0	274	274	0
4867	3388	259	0	274	274	0
4868	936	259	0	274	274	0
4868	2188	259	0	274	274	0
4869	163	259	0	274	274	0
4869	4508	259	0	274	274	0
4870	2110	259	0	274	274	0
4870	940	259	0	274	274	0
4872	4375	259	0	274	274	0
4872	2526	259	0	274	274	0
4873	1125	259	0	274	274	0
4873	3857	259	0	274	274	0
4875	3163	259	0	274	274	0
4875	2944	259	0	274	274	0
4875	422	259	0	274	274	0
4876	3285	259	0	274	274	0
4877	140	259	0	274	274	0
4877	304	259	0	274	274	0
4878	519	259	0	274	274	0
4878	243	259	0	274	274	0
4879	3088	259	0	274	274	0
4879	2794	259	0	274	274	0
4880	4569	259	0	274	274	0
4881	3459	259	0	274	274	0
4881	2158	259	0	274	274	0
4882	1327	259	0	274	274	0
4883	4715	259	0	274	274	0
4883	2820	259	0	274	274	0
4884	4710	259	0	274	274	0
4884	4866	259	0	274	274	0
4885	1276	259	0	274	274	0
4886	917	259	0	274	274	0
4886	4718	259	0	274	274	0
4887	4172	259	0	274	274	0
4888	3962	259	0	274	274	0
4888	1457	259	0	274	274	0
4889	492	259	0	274	274	0
4889	4354	259	0	274	274	0
4890	4029	259	0	274	274	0
4890	2774	259	0	274	274	0
4891	126	259	0	274	274	0
4893	29	259	0	274	274	0
4893	1217	259	0	274	274	0
4894	692	259	0	274	274	0
4894	4541	259	0	274	274	0
4895	2061	259	0	274	274	0
4895	4377	259	0	274	274	0
4896	1013	259	0	274	274	0
4896	1753	259	0	274	274	0
4897	404	259	0	274	274	0
4898	1861	259	0	274	274	0
4898	614	259	0	274	274	0
4899	4232	259	0	274	274	0
4899	67	259	0	274	274	0
4900	71	259	0	274	274	0
4901	3124	259	0	274	274	0
4902	811	259	0	274	274	0
4903	617	259	0	274	274	0
4903	3410	259	0	274	274	0
4904	4449	259	0	274	274	0
4905	2852	259	0	274	274	0
4905	157	259	0	274	274	0
4906	3259	259	0	274	274	0
4906	215	259	0	274	274	0
4907	1653	259	0	274	274	0
4908	901	259	0	274	274	0
4908	2307	259	0	274	274	0
4909	574	259	0	274	274	0
4909	221	259	0	274	274	0
4910	4360	259	0	274	274	0
4911	4023	259	0	274	274	0
4911	3326	259	0	274	274	0
4913	1559	259	0	274	274	0
4913	1662	259	0	274	274	0
4914	3998	259	0	274	274	0
4915	4729	259	0	274	274	0
4916	3847	259	0	274	274	0
4917	4881	259	0	274	274	0
4917	4061	259	0	274	274	0
4918	2514	259	0	274	274	0
4918	2212	259	0	274	274	0
4919	1601	259	0	274	274	0
4920	1962	259	0	274	274	0
4920	986	259	0	274	274	0
4921	4403	259	0	274	274	0
4921	1731	259	0	274	274	0
4922	4214	259	0	274	274	0
4923	1675	259	0	274	274	0
4923	1198	259	0	274	274	0
4924	231	259	0	274	274	0
4925	4868	259	0	274	274	0
4925	2031	259	0	274	274	0
4926	1610	259	0	274	274	0
4928	4863	259	0	274	274	0
4928	1047	259	0	274	274	0
4928	113	259	0	274	274	0
4929	3274	259	0	274	274	0
4930	3315	259	0	274	274	0
4930	1053	259	0	274	274	0
4931	2636	259	0	274	274	0
4932	1355	259	0	274	274	0
4932	2741	259	0	274	274	0
4933	4565	259	0	274	274	0
4934	4764	259	0	274	274	0
4934	3214	259	0	274	274	0
4935	2336	259	0	274	274	0
4936	2337	259	0	274	274	0
4936	3854	259	0	274	274	0
4937	2923	259	0	274	274	0
4937	2954	259	0	274	274	0
4938	4583	259	0	274	274	0
4939	2351	259	0	274	274	0
4939	2218	259	0	274	274	0
4940	1613	259	0	274	274	0
4941	680	259	0	274	274	0
4942	2306	259	0	274	274	0
4942	4250	259	0	274	274	0
4943	1078	259	0	274	274	0
4944	2442	259	0	274	274	0
4944	2510	259	0	274	274	0
4945	347	259	0	274	274	0
4946	3079	259	0	274	274	0
4947	1299	259	0	274	274	0
4947	647	259	0	274	274	0
4948	3838	259	0	274	274	0
4949	169	259	0	274	274	0
4949	2804	259	0	274	274	0
4950	1864	259	0	274	274	0
4951	4856	259	0	274	274	0
4951	3428	259	0	274	274	0
4952	459	259	0	274	274	0
4953	3564	259	0	274	274	0
4953	735	259	0	274	274	0
4954	761	259	0	274	274	0
4955	1278	259	0	274	274	0
4956	4836	259	0	274	274	0
4956	2983	259	0	274	274	0
4957	2133	259	0	274	274	0
4959	4667	259	0	274	274	0
4960	2269	259	0	274	274	0
4965	2384	259	0	274	274	0
6001	2336	274	0	82	82	0
6001	4868	274	0	82	82	0
6001	4565	274	0	82	82	0
6001	3214	274	0	82	82	0
6001	1601	274	0	82	82	0
6001	1675	274	0	82	82	0
6001	1125	274	0	82	82	0
6003	4715	274	0	82	82	0
6003	1198	274	0	82	82	0
6003	3854	274	0	82	82	0
6004	2218	274	0	82	82	0
6005	1610	274	0	82	82	0
6005	2210	274	0	82	82	0
6006	1457	274	0	82	82	0
6006	2351	274	0	82	82	0
6007	2636	274	0	82	82	0
6007	2923	274	0	82	82	0
6008	29	274	0	82	82	0
6008	1047	274	0	82	82	0
6009	2509	274	0	82	82	0
6010	4764	274	0	82	82	0
6010	1217	274	0	82	82	0
6011	680	274	0	82	82	0
6011	1053	274	0	82	82	0
6012	2741	274	0	82	82	0
6013	4583	274	0	82	82	0
6013	692	274	0	82	82	0
6014	2337	274	0	82	82	0
6014	4250	274	0	82	82	0
6015	617	274	0	82	82	0
6015	1613	274	0	82	82	0
6016	347	274	0	82	82	0
6017	1078	274	0	82	82	0
6017	2954	274	0	82	82	0
6018	2510	274	0	82	82	0
6018	2442	274	0	82	82	0
6019	1662	274	0	82	82	0
6020	3847	274	0	82	82	0
6020	3079	274	0	82	82	0
6021	3838	274	0	82	82	0
6021	1864	274	0	82	82	0
6022	2804	274	0	82	82	0
6023	4856	274	0	82	82	0
6023	4486	274	0	82	82	0
6024	1299	274	0	82	82	0
6024	3564	274	0	82	82	0
6025	4863	274	0	82	82	0
6026	735	274	0	82	82	0
6026	4836	274	0	82	82	0
6027	1355	274	0	82	82	0
6028	3428	274	0	82	82	0
6028	459	274	0	82	82	0
6029	1504	274	0	82	82	0
6030	761	274	0	82	82	0
6030	1278	274	0	82	82	0
6031	2306	274	0	82	82	0
6032	3163	274	0	82	82	0
6032	2983	274	0	82	82	0
6033	169	274	0	82	82	0
6034	647	274	0	82	82	0
6034	2133	274	0	82	82	0
6035	4667	274	0	82	82	0
6036	2852	274	0	82	82	0
6037	4061	274	0	82	82	0
6037	2269	274	0	82	82	0
6038	113	274	0	82	82	0
6039	2384	274	0	82	82	0
